200.00	-21.243164
200.02	30.187500
200.04	32.226563
200.06	4.761719
200.08	25.516602
200.10	-11.275391
200.12	10.456055
200.14	37.735352
200.16	2.272461
200.18	-57.726563
200.20	19.371094
200.22	-20.395508
200.24	24.085938
200.26	28.373047
200.28	-10.467773
200.30	14.826172
200.32	-19.039063
200.34	-66.746094
200.36	16.022461
200.38	7.816406
200.40	32.552734
200.42	34.318359
200.44	-29.078125
200.46	-56.414063
200.48	-6.028320
200.50	12.258789
200.52	22.234375
200.54	-7.971680
200.56	-39.234375
200.58	-15.527344
200.60	35.927734
200.62	72.199219
200.64	2.989258
200.66	-15.624023
200.68	15.253906
200.70	9.337891
200.72	-56.600586
200.74	16.222656
200.76	18.689453
200.78	-22.637695
200.80	28.649414
200.82	-2.357422
200.84	28.605469
200.86	-37.032227
200.88	53.065430
200.90	-41.862305
200.92	8.453125
200.94	-33.117188
200.96	-60.918945
200.98	-23.495117
201.00	-4.641602
201.02	66.054688
201.04	-77.667969
201.06	-38.805664
201.08	5.653320
201.10	-59.921875
201.12	-27.736328
201.14	47.522461
201.16	12.737305
201.18	37.254883
201.20	-84.066406
201.22	110.116211
201.24	1.003906
201.26	-62.384766
201.28	-39.479492
201.30	-24.862305
201.32	-20.895508
201.34	-41.917969
201.36	1.185547
201.38	-4.437500
201.40	-12.112305
201.42	10.825195
201.44	4.513672
201.46	7.836914
201.48	-52.412109
201.50	-3.009766
201.52	-73.124023
201.54	-32.184570
201.56	22.596680
201.58	-27.053711
201.60	-21.509766
201.62	61.999023
201.64	-5.690430
201.66	84.667969
201.68	-29.089844
201.70	-32.164063
201.72	-0.143555
201.74	-22.915039
201.76	-25.566406
201.78	-87.137695
201.80	32.977539
201.82	33.275391
201.84	-47.126953
201.86	-28.282227
201.88	18.180664
201.90	14.991211
201.92	34.248047
201.94	-46.605469
201.96	44.913086
201.98	16.613281
202.00	-55.981445
202.02	-31.804688
202.04	-1.778320
202.06	-61.823242
202.08	-50.932617
202.10	-31.135742
202.12	-17.840820
202.14	19.261719
202.16	-19.648438
202.18	7.744141
202.20	-28.695313
202.22	-14.090820
202.24	-53.636719
202.26	58.578125
202.28	40.918945
202.30	-13.737305
202.32	20.063477
202.34	62.664063
202.36	-71.189453
202.38	-21.098633
202.40	-34.572266
202.42	-60.390625
202.44	-19.764648
202.46	-76.994141
202.48	-31.894531
202.50	-75.866211
202.52	-19.000000
202.54	-54.889648
202.56	35.940430
202.58	56.118164
202.60	54.497070
202.62	32.506836
202.64	-22.744141
202.66	-23.405273
202.68	67.791016
202.70	25.851563
202.72	-85.557617
202.74	18.169922
202.76	38.576172
202.78	4.660156
202.80	-21.894531
202.82	-97.833008
202.84	43.324219
202.86	-35.629883
202.88	23.831055
202.90	-27.935547
202.92	-13.809570
202.94	35.388672
202.96	39.410156
202.98	50.437500
203.00	-43.908203
203.02	-13.791016
203.04	3.479492
203.06	-86.181641
203.08	-10.110352
203.10	54.381836
203.12	100.820313
203.14	32.227539
203.16	77.294922
203.18	16.515625
203.20	-39.737305
203.22	-2.320313
203.24	36.213867
203.26	-3.936523
203.28	12.636719
203.30	4.625977
203.32	23.733398
203.34	50.442383
203.36	64.969727
203.38	-1.291016
203.40	34.062500
203.42	-52.404297
203.44	11.927734
203.46	-54.844727
203.48	27.381836
203.50	6.761719
203.52	-57.834961
203.54	-54.145508
203.56	4.420898
203.58	-6.437500
203.60	72.003906
203.62	-70.205078
203.64	-32.317383
203.66	78.816406
203.68	-10.357422
203.70	-69.200195
203.72	4.572266
203.74	-27.131836
203.76	-6.518555
203.78	-2.508789
203.80	9.713867
203.82	-19.432617
203.84	-4.541992
203.86	-7.238281
203.88	-30.307617
203.90	-3.248047
203.92	56.339844
203.94	0.090820
203.96	49.020508
203.98	30.699219
204.00	-15.964844
204.02	21.873047
204.04	-110.527344
204.06	-25.295898
