200.00	-30.601563
200.02	82.305664
200.04	33.166016
200.06	5.727539
200.08	-16.871094
200.10	9.022461
200.12	11.559570
200.14	6.572266
200.16	-15.225586
200.18	-44.164063
200.20	-43.895508
200.22	-68.625000
200.24	-32.900391
200.26	10.638672
200.28	14.576172
200.30	44.150391
200.32	-63.952148
200.34	-47.948242
200.36	23.427734
200.38	70.414063
200.40	23.431641
200.42	-32.266602
200.44	-44.608398
200.46	16.851563
200.48	-19.460938
200.50	16.847656
200.52	-18.285156
200.54	-34.390625
200.56	-20.351563
200.58	-32.182617
200.60	69.012695
200.62	104.431641
200.64	-69.927734
200.66	4.268555
200.68	-46.296875
200.70	-29.535156
200.72	-50.520508
200.74	-17.051758
200.76	-6.356445
200.78	8.446289
200.80	43.775391
200.82	-22.184570
200.84	-22.533203
200.86	-44.616211
200.88	-28.332031
200.90	-65.321289
200.92	59.958984
200.94	-55.585938
200.96	-17.713867
200.98	-9.258789
201.00	36.295898
201.02	39.119141
201.04	-42.019531
201.06	-0.927734
201.08	36.220703
201.10	54.809570
201.12	81.440430
201.14	27.419922
201.16	-3.145508
201.18	25.787109
201.20	-68.013672
201.22	42.294922
201.24	32.525391
201.26	-33.586914
201.28	-14.565430
201.30	-5.348633
201.32	-60.834961
201.34	-89.344727
201.36	-9.303711
201.38	-17.657227
201.40	35.257813
201.42	-40.673828
201.44	-9.304688
201.46	-72.377930
201.48	-38.217773
201.50	-35.785156
201.52	-31.207031
201.54	15.952148
201.56	71.866211
201.58	21.123047
201.60	-19.110352
201.62	-21.733398
201.64	-56.170898
201.66	82.177734
201.68	-25.018555
201.70	-53.173828
201.72	50.238281
201.74	-23.277344
201.76	-41.105469
201.78	-17.421875
201.80	41.533203
201.82	-80.152344
201.84	-14.962891
201.86	-32.862305
201.88	-6.725586
201.90	47.628906
201.92	33.768555
201.94	-9.470703
201.96	14.536133
201.98	-9.135742
202.00	-41.579102
202.02	-56.155273
202.04	-0.892578
202.06	6.751953
202.08	-114.631836
202.10	-32.632813
202.12	-12.888672
202.14	19.714844
202.16	-25.242188
202.18	47.065430
202.20	-29.921875
202.22	11.850586
202.24	-57.958984
202.26	33.985352
202.28	-63.437500
202.30	24.307617
202.32	-61.833008
202.34	-33.046875
202.36	2.999023
202.38	-43.140625
202.40	-176.026367
202.42	-103.561523
202.44	-39.545898
202.46	-49.043945
202.48	-6.058594
202.50	-73.204102
202.52	-44.785156
202.54	-36.896484
202.56	73.325195
202.58	-3.879883
202.60	41.703125
202.62	-14.219727
202.64	-58.427734
202.66	-70.958984
202.68	72.847656
202.70	-13.062500
202.72	-43.074219
202.74	2.795898
202.76	-29.079102
202.78	-82.084961
202.80	-69.297852
202.82	-102.554688
202.84	-27.240234
202.86	-59.084961
202.88	11.274414
202.90	-6.572266
202.92	42.955078
202.94	27.279297
202.96	23.791992
202.98	-52.770508
203.00	-47.717773
203.02	34.748047
203.04	10.133789
203.06	-82.690430
203.08	-27.403320
203.10	76.510742
203.12	31.860352
203.14	-24.889648
203.16	12.378906
203.18	51.145508
203.20	-51.278320
203.22	4.800781
203.24	67.758789
203.26	-67.275391
203.28	23.711914
203.30	23.521484
203.32	44.141602
203.34	48.329102
203.36	0.955078
203.38	-17.070313
203.40	62.352539
203.42	-1.812500
203.44	-28.007813
203.46	-62.823242
203.48	-42.313477
203.50	16.969727
203.52	-90.197266
203.54	16.199219
203.56	-4.377930
203.58	-35.175781
203.60	71.236328
203.62	15.658203
203.64	15.081055
203.66	70.685547
203.68	-60.014648
203.70	33.193359
203.72	-4.112305
203.74	27.399414
203.76	5.151367
203.78	55.616211
203.80	61.495117
203.82	45.130859
203.84	-8.642578
203.86	-51.264648
203.88	23.509766
203.90	27.920898
203.92	34.804688
203.94	38.415039
203.96	-18.754883
203.98	-6.789063
204.00	-37.318359
204.02	3.041016
204.04	-19.812500
204.06	-36.291016
204.08	54.589844
204.10	26.696289
204.12	-7.495117
204.14	-6.666992
204.16	-69.189453
204.18	16.539063
204.20	59.062500
204.22	-14.713867
204.24	-109.028320
204.26	-15.943359
204.28	-13.843750
204.30	-122.169922
204.32	-73.320313
204.34	-79.576172
204.36	-4.742188
204.38	40.039063
204.40	9.469727
204.42	46.995117
204.44	-21.462891
204.46	-39.019531
204.48	-1.001953
204.50	1.312500
204.52	-7.470703
204.54	6.806641
204.56	-25.082031
204.58	28.113281
204.60	-48.214844
204.62	61.305664
204.64	-24.375000
204.66	-53.436523
204.68	-62.067383
204.70	-42.124023
204.72	37.776367
204.74	-66.295898
204.76	-42.751953
204.78	-100.646484
204.80	4.589844
204.82	-34.500000
204.84	48.251953
204.86	-2.531250
204.88	-17.748047
204.90	-31.965820
204.92	20.158203
204.94	-31.623047
204.96	-83.687500
204.98	-76.242188
205.00	-60.723633
205.02	-73.474609
205.04	-38.840820
205.06	-28.543945
205.08	6.163086
205.10	4.695313
205.12	97.310547
205.14	-10.672852
205.16	90.053711
205.18	-1.747070
205.20	-61.000977
205.22	-41.027344
205.24	15.500000
205.26	-75.091797
205.28	-2.116211
205.30	-7.048828
205.32	-67.549805
205.34	-42.466797
205.36	1.711914
205.38	-87.059570
205.40	-4.126953
205.42	-42.444336
205.44	-75.003906
205.46	-26.019531
205.48	-67.498047
205.50	43.563477
205.52	7.327148
205.54	23.863281
205.56	56.005859
205.58	12.971680
205.60	-62.338867
205.62	-5.026367
205.64	-40.974609
205.66	25.222656
205.68	-23.581055
205.70	-24.591797
205.72	-9.456055
205.74	-4.666016
205.76	9.721680
205.78	-72.230469
205.80	10.754883
205.82	-12.009766
205.84	14.596680
205.86	-86.526367
205.88	7.394531
205.90	-74.341797
205.92	25.211914
205.94	57.418945
205.96	-19.311523
205.98	-18.130859
206.00	-15.363281
206.02	-53.928711
206.04	20.537109
206.06	40.940430
206.08	-14.695313
206.10	-22.560547
206.12	9.140625
206.14	29.192383
206.16	9.091797
206.18	18.012695
206.20	-29.829102
206.22	89.397461
206.24	-53.484375
