200.00	-71.867188
200.02	-22.671875
200.04	58.910156
200.06	-11.182617
200.08	-19.210938
200.10	12.956055
200.12	-70.257813
200.14	-0.859375
200.16	2.724609
200.18	-30.119141
200.20	-42.508789
200.22	-29.685547
200.24	-33.115234
200.26	-23.340820
200.28	-10.441406
200.30	28.221680
200.32	36.718750
200.34	-93.996094
200.36	-29.952148
200.38	35.898438
200.40	21.044922
200.42	-1.264648
200.44	-23.099609
200.46	56.395508
200.48	-32.747070
200.50	29.044922
200.52	-35.252930
200.54	-9.607422
200.56	5.166016
200.58	-38.938477
200.60	9.280273
200.62	37.640625
200.64	-14.620117
200.66	-22.740234
200.68	-39.940430
200.70	40.024414
200.72	-75.446289
200.74	-14.843750
200.76	-48.351563
200.78	6.289063
200.80	11.988281
200.82	-32.790039
200.84	-0.078125
200.86	12.177734
200.88	-21.572266
200.90	-61.620117
200.92	17.079102
200.94	-115.649414
200.96	-12.426758
200.98	40.696289
201.00	-5.804688
201.02	0.898438
201.04	-63.203125
201.06	-30.445313
201.08	-42.371094
201.10	-22.048828
201.12	22.734375
201.14	-31.583984
201.16	42.649414
201.18	29.124023
201.20	-64.458984
201.22	60.825195
201.24	-25.305664
201.26	-30.674805
201.28	-24.756836
201.30	-5.222656
201.32	-50.872070
201.34	-9.060547
201.36	85.615234
201.38	-32.977539
201.40	-19.715820
201.42	-80.105469
201.44	65.099609
201.46	-7.605469
201.48	-59.020508
201.50	57.719727
201.52	-108.599609
201.54	-45.195313
201.56	8.579102
201.58	29.143555
201.60	-72.567383
201.62	35.351563
201.64	-69.520508
201.66	25.621094
201.68	-73.918945
201.70	-63.046875
201.72	18.115234
201.74	-32.194336
201.76	-22.234375
201.78	-37.364258
201.80	15.556641
201.82	10.716797
201.84	6.275391
201.86	-22.237305
201.88	-30.061523
201.90	17.233398
201.92	-12.355469
201.94	-26.045898
201.96	24.400391
201.98	34.698242
202.00	22.675781
202.02	-29.404297
202.04	-46.738281
202.06	-71.217773
202.08	-58.733398
202.10	18.329102
202.12	-2.184570
202.14	23.096680
202.16	-4.356445
202.18	42.089844
202.20	-59.865234
202.22	-69.125000
202.24	-30.675781
202.26	36.616211
202.28	-19.863281
202.30	-3.941406
202.32	14.718750
202.34	16.211914
202.36	-25.846680
202.38	-6.231445
202.40	-123.558594
202.42	-35.981445
202.44	-6.251953
202.46	-3.737305
202.48	44.980469
202.50	-62.648438
202.52	-71.480469
202.54	-7.356445
202.56	17.876953
202.58	-5.034180
202.60	46.403320
202.62	-67.081055
202.64	-106.224609
202.66	-99.065430
202.68	59.562500
202.70	8.862305
202.72	-42.485352
202.74	32.033203
202.76	-61.965820
202.78	5.313477
202.80	-64.188477
202.82	-102.032227
202.84	33.490234
202.86	-33.664063
202.88	96.137695
202.90	-46.548828
202.92	13.618164
202.94	-7.361328
202.96	7.717773
202.98	-25.992188
203.00	-63.373047
203.02	30.160156
203.04	-13.674805
203.06	-98.640625
203.08	0.579102
203.10	55.785156
203.12	34.410156
203.14	29.197266
203.16	4.615234
203.18	58.997070
203.20	-59.193359
203.22	-77.317383
203.24	31.319336
203.26	-27.507813
203.28	-48.801758
203.30	-35.064453
203.32	-1.458984
203.34	-9.127930
203.36	-23.121094
203.38	-2.416992
203.40	0.396484
203.42	-63.250977
203.44	-76.822266
203.46	8.763672
203.48	-31.308594
203.50	50.736328
203.52	-40.211914
203.54	-3.850586
203.56	3.439453
203.58	49.513672
203.60	41.452148
203.62	-47.849609
203.64	-46.918945
203.66	-3.988281
